CustomerID,Age,Gender,City,AnnualIncome,MembershipTier,PreferredChannel,TenureMonths,RecencyDays,Frequency,MonetaryTotal,AvgBasketValue,Segment,PC1,PC2,SegmentName
CUST-11119,24.0,Male,Boston,46002.1,Gold,In-Store,13,13,14,489.33,30.29,3,-1.1014404561712843,-1.0595661382822423,Young Digital Shoppers
CUST-11049,22.0,Female,Phoenix,34418.23,Gold,In-Store,17,11,10,1147.01,19.98,3,-1.1422188827479498,-1.164996430807424,Young Digital Shoppers
CUST-10299,52.0,Female,Seattle,34853.95,Basic,In-Store,24,37,22,639.66,28.36,4,-0.11105711332734283,-0.839329544784792,Budget Shoppers
CUST-10648,48.0,Male,Houston,110600.47,Basic,Online,23,70,5,2725.04,264.17,1,1.0881357280928374,2.345268842028196,Occasional Big Spenders
CUST-10989,45.0,Female,Miami,15000.0,Gold,Online,1,105,3,158.78,71.87,0,-2.372837712545841,1.2296063114848441,New / Low-Engagement
CUST-11047,25.0,Female,Miami,42967.3,Basic,Online,23,27,16,645.36,14.19,3,-0.9180432115775827,-1.1337129423033114,Young Digital Shoppers
CUST-10371,50.0,Female,Chicago,85188.81,Silver,Mobile App,49,8,22,3685.63,150.41,2,2.578311304605639,-0.49433228018154685,High-Value Loyalists
CUST-10837,33.0,Female,Phoenix,39830.26,Basic,Online,2,78,0,1.65,67.36,0,-2.2964182771639647,0.9989608236194606,New / Low-Engagement
CUST-10968,32.0,Male,Atlanta,21514.87,Gold,In-Store,6,59,3,116.34,14.31,0,-2.2870907647382173,0.046776980039305534,New / Low-Engagement
CUST-10764,22.0,Female,Miami,62050.73,Gold,In-Store,5,98,1,108.85,62.36,0,-2.3545933323406247,1.2915389155147845,New / Low-Engagement
CUST-10499,47.0,Female,Miami,80776.64,Silver,Online,43,0,24,6550.55,162.12,2,3.3986265685001724,-0.6905064096263875,High-Value Loyalists
CUST-10766,36.0,Male,Los Angeles,63093.23,Silver,In-Store,8,92,2,167.28,79.15,0,-1.7479976790793788,1.4392636758969053,New / Low-Engagement
CUST-10301,47.0,Male,Houston,36866.1,Platinum,Mobile App,31,37,11,576.33,24.45,4,-0.4694963975235995,-0.48358618956075783,Budget Shoppers
CUST-10349,55.0,Female,Houston,68945.29,Basic,Online,21,6,18,6350.81,86.45,2,2.4538022521714646,-0.3842366654313518,High-Value Loyalists
CUST-10731,54.0,Male,Boston,87558.63,Basic,Online,20,37,7,1968.56,320.94,1,1.1251681007327954,1.827099190048356,Occasional Big Spenders
CUST-10594,65.0,Female,Boston,133907.44,Silver,Online,41,79,7,2877.13,464.09,1,2.777031308275814,3.609239982117901,Occasional Big Spenders
CUST-10832,34.0,Male,Phoenix,47693.575,Platinum,Online,3,87,2,200.42,67.8,0,-2.0874828778348187,1.150830088489105,New / Low-Engagement
CUST-11029,27.0,Female,Miami,41740.4,Basic,Online,1,6,13,566.97,51.76,3,-1.2513750219660078,-0.8921995553746555,Young Digital Shoppers
CUST-10438,54.0,Male,Phoenix,115120.36,Gold,Mobile App,76,2,23,2631.6,152.25,2,3.4392789146858376,-0.5199935855972979,High-Value Loyalists
CUST-10106,33.0,Male,Phoenix,33720.69,Basic,Online,23,29,7,813.39,26.72,3,-1.0626427517437167,-0.5985094010364609,Young Digital Shoppers
CUST-10890,31.0,Male,Boston,53944.61,Basic,Mobile App,2,84,2,75.27,75.43,0,-2.109825934506089,1.1698513167396227,New / Low-Engagement
CUST-10753,35.0,Female,Atlanta,55032.76,Silver,Online,9,10,1,0.0,58.18,3,-1.2984991384638715,-0.03639491189832227,Young Digital Shoppers
CUST-10775,34.0,Male,Boston,66346.82,Platinum,Online,1,62,0,98.52,22.25,0,-1.8948125058839609,0.8980810275940884,New / Low-Engagement
CUST-10899,25.0,Male,Atlanta,38052.79,Platinum,In-Store,2,90,2,161.96,47.7,0,-2.562770509901356,0.8542587864405683,New / Low-Engagement
CUST-10334,42.0,Male,Los Angeles,35747.46,Silver,Online,24,30,5,870.3,22.93,4,-0.8376666859756126,-0.33714147733873306,Budget Shoppers
CUST-10569,37.0,Female,Miami,82143.95,Silver,In-Store,31,93,5,1420.14,197.79,1,-0.16303324838178904,1.8017363966840823,Occasional Big Spenders
CUST-10064,18.0,Female,New York,43405.08,Gold,Mobile App,44,36,10,636.02,19.87,3,-0.8896768210792928,-1.0442049284367139,Young Digital Shoppers
CUST-10025,40.0,Female,Miami,40990.58,Silver,Mobile App,26,37,19,405.35,20.3,4,-0.511346685048345,-0.8901674451368525,Budget Shoppers
CUST-11127,26.0,Male,Houston,48426.9,Basic,Online,24,18,13,1244.8,43.83,3,-0.5608821563697182,-0.9372017402401376,Young Digital Shoppers
CUST-10921,24.0,Male,Austin,35273.94,Basic,Online,7,79,2,195.27,68.96,0,-2.3552614085940835,0.6609297887580873,New / Low-Engagement
CUST-10907,41.0,Male,Austin,34337.77,Gold,Online,3,151,2,198.14,46.54,0,-2.6604136637578897,2.0413499742008003,New / Low-Engagement
CUST-11173,22.0,Female,New York,47024.66,Silver,Online,11,7,19,849.2,42.53,3,-0.8191913999680639,-1.3353367706470265,Young Digital Shoppers
CUST-10676,34.0,Male,Austin,85960.47,Basic,Online,9,81,6,1946.87,309.75,1,-0.13313377826050285,2.292379502044973,Occasional Big Spenders
CUST-10862,23.0,Female,Portland,57831.25,Silver,Mobile App,3,71,1,124.51,74.1,0,-2.1659051606019326,0.901148437382949,New / Low-Engagement
CUST-10164,32.0,Female,Austin,37988.95,Silver,In-Store,24,54,13,775.19,16.11,3,-1.0539923407834078,-0.5045496382702584,Young Digital Shoppers
CUST-10635,49.0,Male,Atlanta,52668.08,Basic,Mobile App,40,33,6,1896.32,324.88,1,0.9939852424561396,1.0905489783685383,Occasional Big Spenders
CUST-10884,32.0,Male,Austin,28703.48,Basic,Mobile App,3,78,2,138.1,56.01,0,-2.355087641907381,0.6952761836403619,New / Low-Engagement
CUST-10412,51.0,Female,Houston,126154.95,Basic,Online,59,11,36,3088.2,114.74,2,3.538154646328733,-0.8664525627403602,High-Value Loyalists
CUST-10365,45.0,Female,Chicago,70732.96,Basic,In-Store,73,14,17,5484.22,79.64,2,3.0086496322887997,-0.9976970953557158,High-Value Loyalists
CUST-10695,52.0,Male,Seattle,135254.51,Basic,In-Store,21,29,8,1959.95,349.58,1,1.8676954356751816,2.2991621829443916,Occasional Big Spenders
CUST-11069,27.0,Female,Chicago,34268.99,Basic,Mobile App,20,12,17,1015.14,38.29,3,-0.7049544310166589,-1.3505400945819381,Young Digital Shoppers
CUST-10990,22.0,Male,Los Angeles,23414.68,Basic,In-Store,1,74,2,65.21,47.72,0,-2.7493385269772435,0.3837859329641546,New / Low-Engagement
CUST-10400,57.0,Male,Denver,132723.96,Basic,Mobile App,5,7,34,3818.36,172.07,2,2.8720108073235147,0.2206967521256634,High-Value Loyalists
CUST-11082,28.0,Male,Portland,59112.56,Gold,Online,15,16,24,1556.74,28.56,3,-0.11616298365765163,-1.282151355656088,Young Digital Shoppers
CUST-11187,29.0,Male,Seattle,61028.37,Basic,In-Store,15,13,19,1130.01,37.98,3,-0.32884405597529137,-1.0166058707223322,Young Digital Shoppers
CUST-10033,51.0,Male,Atlanta,35313.86,Silver,Online,23,31,16,718.89,24.92,4,-0.2946112902358266,-0.6679468394777491,Budget Shoppers
CUST-11133,26.0,Male,Miami,52525.38,Gold,Online,1,22,19,713.64,31.6,3,-1.0692007725465893,-0.8921813740945217,Young Digital Shoppers
CUST-11179,18.0,Male,Chicago,30551.41,Gold,Online,18,22,9,945.26,31.24,3,-1.443557389911586,-1.0221808194372985,Young Digital Shoppers
CUST-10646,56.0,Male,Houston,93587.11,Silver,Mobile App,25,40,5,2596.43,292.52,1,1.4143626913633236,1.8982128108008527,Occasional Big Spenders
CUST-10344,50.0,Male,Atlanta,111888.14,Platinum,Mobile App,41,19,37,3218.16,48.17,2,2.7648155872438016,-1.0474188494523247,High-Value Loyalists
CUST-11044,26.0,Female,Denver,43671.89,Platinum,Online,14,0,20,525.21,43.07,3,-0.6941008913633725,-1.4988433457099726,Young Digital Shoppers
CUST-10589,55.0,Male,Denver,133979.1,Basic,Online,36,29,5,2661.9,475.63,1,2.702425922728015,2.8412180329480403,Occasional Big Spenders
CUST-10532,57.0,Male,Houston,104268.95,Silver,In-Store,55,19,32,2117.05,133.77,2,2.8528971214814667,-0.585510513777398,High-Value Loyalists
CUST-10035,53.0,Male,Chicago,58404.73,Basic,Mobile App,44,19,15,687.85,31.95,4,0.6129268183776418,-0.7162225679291245,Budget Shoppers
CUST-10822,29.0,Female,Phoenix,54801.03,Silver,In-Store,3,96,2,128.2,43.6,0,-2.289644692042676,1.18992000093476,New / Low-Engagement
CUST-10760,26.0,Male,Atlanta,38884.08,Gold,Online,4,80,2,162.01,72.59,0,-2.3352680450014813,0.8047552751844664,New / Low-Engagement
CUST-10152,39.0,Male,Portland,22308.51,Gold,Mobile App,41,19,12,279.79,30.12,4,-0.5361545171400017,-1.2226047297927685,Budget Shoppers
CUST-10752,22.0,Female,Houston,23275.35,Gold,In-Store,6,60,2,143.98,57.53,0,-2.467986057119048,0.14279167730251022,New / Low-Engagement
CUST-10315,61.0,Female,Atlanta,42894.93,Gold,Online,26,17,10,444.64,26.61,4,-0.03173271188254642,-0.3754751859290158,Budget Shoppers
CUST-10237,36.0,Female,Austin,57855.51,Silver,Online,46,40,11,911.13,18.75,4,-0.08374480924363512,-0.5717031320298368,Budget Shoppers
CUST-10022,42.0,Male,Atlanta,32964.89,Basic,In-Store,23,28,14,315.99,26.7,4,-0.7393035124143665,-0.7987881743132754,Budget Shoppers
CUST-11121,26.0,Male,Miami,59261.06,Gold,Mobile App,19,0,9,1701.11,23.25,3,-0.42497276988329213,-0.9348215885834954,Young Digital Shoppers
CUST-11031,33.0,Female,Houston,41447.57,Silver,Online,7,11,14,1183.37,31.61,3,-0.8082279868838471,-0.9131564432035258,Young Digital Shoppers
CUST-10096,48.0,Female,New York,46132.95,Basic,Mobile App,37,7,21,628.0,36.99,4,0.46086541109099893,-1.3192016425579465,Budget Shoppers
CUST-10798,30.0,Female,Los Angeles,33909.3,Gold,In-Store,4,62,1,152.86,50.8,0,-2.2265935341333436,0.4811619046632879,New / Low-Engagement
CUST-10186,32.0,Female,Denver,32184.29,Basic,In-Store,21,30,17,623.13,16.46,3,-0.9042219526426671,-1.1084273617863956,Young Digital Shoppers
CUST-10573,67.0,Female,Boston,107599.86,Basic,Mobile App,30,81,9,3242.05,336.9,1,2.1127086765345444,2.854364262837776,Occasional Big Spenders
CUST-10531,48.0,Female,Boston,105465.58,Gold,Online,81,12,35,4469.07,176.46,2,4.254981316049995,-1.091027915158326,High-Value Loyalists
CUST-10813,47.0,Male,Houston,42758.13,Gold,Mobile App,4,65,0,69.1,51.12,0,-1.7393947953550912,0.9754933876644583,New / Low-Engagement
CUST-10456,35.0,Female,Houston,82914.57,Silver,Online,57,20,38,1991.64,110.19,2,2.1334727662120585,-1.6094346103923836,High-Value Loyalists
CUST-10566,49.0,Male,Denver,124724.64,Basic,Online,6,69,4,2349.93,333.97,1,0.9180011860262715,3.0563589347186877,Occasional Big Spenders
CUST-10359,36.0,Male,Austin,54674.81,Silver,Mobile App,42,0,27,3447.77,178.32,2,1.8777747874581685,-1.2629655488638603,High-Value Loyalists
CUST-10472,60.0,Female,Austin,105539.38,Silver,Online,55,5,29,4925.27,176.4,2,3.9795480277221915,-0.40977359486796416,High-Value Loyalists
CUST-10333,46.0,Female,Miami,38512.5,Gold,Online,46,30,21,1017.12,24.73,4,0.42090095921475684,-1.233721232351347,Budget Shoppers
CUST-10919,26.0,Non-Binary,Denver,33218.96,Silver,Online,4,120,4,110.39,44.9,0,-2.759087557582289,1.1627335564358279,New / Low-Engagement
CUST-10818,34.0,Male,Portland,64743.48,Basic,Online,6,32,4,167.22,50.63,0,-1.3175767954644477,0.27589342508704817,New / Low-Engagement
CUST-10610,62.0,Female,Portland,89455.31,Platinum,In-Store,14,24,5,2063.6,630.84,1,2.0312389744032098,3.2645962273250713,Occasional Big Spenders
CUST-10855,25.0,Female,Chicago,44104.79,Silver,In-Store,3,29,0,97.93,63.79,0,-1.9980436439121103,0.1046337246443411,New / Low-Engagement
CUST-10303,32.0,Male,Portland,46806.7,Silver,In-Store,11,18,13,932.62,37.86,3,-0.835323064594923,-0.7285259252639025,Young Digital Shoppers
CUST-10340,39.0,Male,Los Angeles,45851.31,Basic,In-Store,36,29,7,525.06,28.43,4,-0.5344534030830118,-0.49509917362500505,Budget Shoppers
CUST-10295,35.0,Male,Denver,41059.48,Silver,Online,1,31,18,822.85,33.0,3,-1.0428122475142192,-0.6776678667137583,Young Digital Shoppers
CUST-10031,62.0,Female,New York,29386.07,Gold,In-Store,21,38,9,739.22,18.42,4,-0.4280799014742461,-0.11382737419456934,Budget Shoppers
CUST-10254,28.0,Male,Los Angeles,25012.84,Silver,Mobile App,34,14,12,868.98,18.96,3,-0.7545597998149908,-1.4233771084181397,Young Digital Shoppers
CUST-11073,19.0,Male,Denver,27340.41,Basic,Online,17,6,19,689.16,27.89,3,-1.090134374365196,-1.7711676541320023,Young Digital Shoppers
CUST-10744,34.0,Female,Los Angeles,46943.03,Basic,In-Store,7,115,3,233.89,18.39,0,-2.3127984709938327,1.284401378112402,New / Low-Engagement
CUST-10258,36.0,Non-Binary,Boston,41820.82,Gold,In-Store,6,42,15,831.38,34.97,3,-1.0797891315311474,-0.38498023165651557,Young Digital Shoppers
CUST-10199,46.0,Female,Miami,29511.49,Silver,Online,30,35,25,615.42,14.7,4,-0.12227496199883939,-1.3072777420765185,Budget Shoppers
CUST-10429,44.0,Male,Seattle,106604.04,Silver,Mobile App,51,12,32,3786.52,68.78,2,2.8862427674422166,-1.1175382722517782,High-Value Loyalists
CUST-10146,50.0,Female,Austin,30717.32,Silver,In-Store,27,5,1,513.48,23.44,4,-0.6566782383904651,-0.5044968500382329,Budget Shoppers
CUST-10432,66.0,Male,Houston,88889.75,Basic,Online,45,6,28,5383.19,165.23,2,3.7786605710604224,-0.37244054500790585,High-Value Loyalists
CUST-10074,36.0,Female,Denver,47158.87,Gold,Online,43,0,15,541.86,22.85,4,0.07753139334829454,-1.4739761955285515,Budget Shoppers
CUST-10925,25.0,Female,Austin,33978.54,Silver,Online,1,102,1,37.98,32.66,0,-2.8498191278218026,0.9908849184640447,New / Low-Engagement
CUST-11180,22.0,Female,Atlanta,36633.39,Gold,In-Store,17,6,20,1125.52,30.83,3,-0.707080986487863,-1.641228726605777,Young Digital Shoppers
CUST-10900,27.0,Male,Boston,46647.73,Silver,Online,4,96,4,89.15,25.32,0,-2.411103355272931,0.8744596035838902,New / Low-Engagement
CUST-10829,30.0,Male,New York,61078.16,Basic,In-Store,8,96,1,0.0,5.0,0,-2.234438073383911,1.106055348240223,New / Low-Engagement
CUST-10055,28.0,Male,Denver,48281.86,Gold,In-Store,49,19,24,773.99,25.52,3,0.24597003312519766,-1.775229173474349,Young Digital Shoppers
CUST-11004,22.0,Male,Los Angeles,48285.43,Gold,In-Store,24,17,21,0.0,25.6,3,-0.8339848243607655,-1.4810122868465472,Young Digital Shoppers
CUST-10637,46.0,Female,Chicago,90639.38,Silver,Mobile App,40,79,4,1752.51,308.94,1,0.8521429515805156,2.2519908918094873,Occasional Big Spenders
CUST-10678,50.0,Female,Phoenix,112965.1,Basic,Online,18,43,6,3809.77,345.3,1,1.8645332037494575,2.3382024223199136,Occasional Big Spenders
CUST-11084,25.0,Male,Portland,48246.4,Basic,Mobile App,25,0,19,716.71,11.05,3,-0.4563467773249008,-1.6781895292042839,Young Digital Shoppers
CUST-10705,46.0,Female,Boston,110291.17,Basic,In-Store,28,85,2,1630.91,463.82,1,1.0304622456764316,3.4757004984441693,Occasional Big Spenders
CUST-10937,24.0,Female,New York,46980.8,Silver,Online,5,104,2,111.85,53.24,0,-2.5287279070854445,1.1555798352653057,New / Low-Engagement
CUST-10441,45.0,Male,Phoenix,128178.58,Basic,Online,53,13,33,6125.02,195.02,2,4.319110972103489,-0.3505115761903862,High-Value Loyalists
CUST-11074,27.0,Male,Seattle,44982.24,Silver,In-Store,17,9,12,1054.79,19.17,3,-0.8180367233346166,-1.0820337674167455,Young Digital Shoppers
CUST-10004,27.0,Female,Chicago,47122.22,Basic,Online,33,31,13,736.76,21.92,3,-0.6691396328429379,-0.9281762675387403,Young Digital Shoppers
CUST-10221,47.0,Female,Boston,40958.37,Basic,Mobile App,20,6,9,649.28,30.43,4,-0.44089037550160803,-0.6813010100109339,Budget Shoppers
CUST-11016,28.0,Female,Chicago,45507.66,Silver,Online,11,24,27,520.41,20.59,3,-0.7016930048169101,-1.449108546548206,Young Digital Shoppers
CUST-11199,24.0,Male,Houston,33326.19,Silver,In-Store,18,18,13,1341.94,27.23,3,-0.9536434406363553,-1.1528505238606963,Young Digital Shoppers
CUST-10974,42.0,Male,Houston,45081.01,Platinum,In-Store,5,97,2,114.38,67.58,0,-1.9705784114586282,1.3922175333407698,New / Low-Engagement
CUST-11000,29.0,Female,Phoenix,30849.6,Gold,Online,1,73,2,148.6,71.61,0,-2.3728748934398025,0.6793663269217451,New / Low-Engagement
CUST-11113,23.0,Male,Miami,49512.32,Basic,Online,25,20,17,1111.1,26.87,3,-0.567421406030273,-1.2160015282818104,Young Digital Shoppers
CUST-10328,50.0,Female,Denver,46531.02,Platinum,Online,1,17,21,621.7,29.75,4,-0.4170562863331138,-0.7324935146265477,Budget Shoppers
CUST-11056,27.0,Male,Miami,43271.52,Gold,Mobile App,19,16,14,1272.64,55.66,3,-0.6265118787887345,-0.9517793128733898,Young Digital Shoppers
CUST-10697,36.0,Male,Portland,133986.63,Basic,Mobile App,42,58,3,3113.33,392.7,1,1.9621371924998399,2.648829807776135,Occasional Big Spenders
CUST-10130,43.0,Non-Binary,Chicago,48166.45,Basic,Mobile App,37,28,11,814.9,23.26,4,-0.14440063102981343,-0.6348161879679025,Budget Shoppers
CUST-10390,59.0,Male,Seattle,88160.58,Gold,Online,51,13,35,4940.61,146.11,2,3.7121362463707084,-0.8713003561566809,High-Value Loyalists
CUST-10076,25.0,Female,Miami,44109.13,Silver,In-Store,38,50,13,679.29,26.27,3,-0.8153060655283804,-0.7355779376847382,Young Digital Shoppers
CUST-11087,26.0,Non-Binary,Austin,36261.84,Silver,Mobile App,18,5,23,355.15,47.2,3,-0.6798421235737818,-1.6780674489300595,Young Digital Shoppers
CUST-10761,31.0,Male,Seattle,39704.98,Platinum,Online,5,56,3,52.24,41.35,0,-2.0376666334272637,0.32596843184671737,New / Low-Engagement
CUST-11050,21.0,Female,Austin,47658.21,Basic,Mobile App,7,20,22,960.82,17.51,3,-0.9599572891979434,-1.3381212087922965,Young Digital Shoppers
CUST-10204,35.0,Male,Austin,40651.66,Basic,Online,40,1,19,429.72,39.86,4,0.031836312864076205,-1.633765111231476,Budget Shoppers
CUST-10857,41.0,Male,New York,37977.84,Silver,Online,3,43,2,175.27,67.75,0,-1.6567439345199528,0.45328528462684714,New / Low-Engagement
CUST-10898,41.0,Male,Seattle,47398.82,Basic,In-Store,1,70,1,105.53,44.68,0,-1.9237228322076543,0.9681243451981416,New / Low-Engagement
CUST-10923,26.0,Male,Boston,39078.18,Basic,Mobile App,2,7,3,204.7,52.97,3,-1.758665393129083,-0.46388739540129303,Young Digital Shoppers
CUST-10614,40.0,Female,Phoenix,102301.63,Basic,Online,17,51,9,2244.19,277.67,1,0.8014545837431185,1.743354095175901,Occasional Big Spenders
CUST-10057,50.0,Male,Denver,34955.17,Gold,In-Store,25,26,14,663.16,29.02,4,-0.31529738831151616,-0.681335910491307,Budget Shoppers
CUST-10915,47.0,Male,Seattle,56813.78,Silver,In-Store,2,137,0,82.48,67.63,0,-2.17345284594898,2.3852433939813245,New / Low-Engagement
CUST-10289,46.0,Male,Phoenix,21300.15,Basic,Online,21,20,9,611.36,5.0,4,-0.8857945175391326,-0.8306000996925772,Budget Shoppers
CUST-10378,45.0,Female,Houston,105111.83,Gold,Mobile App,49,2,26,5045.13,122.56,2,3.2617150634341034,-0.7393404754562889,High-Value Loyalists
CUST-10296,50.0,Female,Boston,39769.08,Silver,Online,43,20,15,775.7,19.55,4,0.26226875733417254,-1.0157571208050444,Budget Shoppers
CUST-10492,48.0,Female,Austin,92481.51,Basic,In-Store,63,14,16,2640.25,115.64,2,2.260226709768493,-0.379040704378265,High-Value Loyalists
CUST-11005,21.0,Male,Boston,35821.15,Platinum,Online,21,19,15,660.69,45.91,3,-1.0506488035090555,-1.2102194819155565,Young Digital Shoppers
CUST-10462,45.0,Female,Austin,114864.28,Basic,Online,45,7,30,3413.9,162.34,2,2.952410848570513,-0.5202288861953097,High-Value Loyalists
CUST-10362,58.0,Female,Denver,101076.54,Silver,In-Store,59,0,23,5938.94,143.68,2,4.048408015133107,-0.47825770097824993,High-Value Loyalists
CUST-10587,73.0,Male,Miami,97001.07,Basic,In-Store,23,27,8,2388.58,385.45,1,2.238446278512766,2.3021831119399057,Occasional Big Spenders
CUST-10215,39.0,Female,Seattle,48686.17,Basic,In-Store,12,27,22,588.89,36.78,3,-0.47759341595882937,-0.8817277053671494,Young Digital Shoppers
CUST-10198,42.0,Male,Boston,51421.73,Silver,Online,46,14,10,310.35,23.12,4,-0.0022977694385538155,-0.8964602840531128,Budget Shoppers
CUST-10018,44.0,Non-Binary,Boston,38197.87,Silver,Online,16,31,18,624.13,27.01,4,-0.5665893030167493,-0.7577418314248696,Budget Shoppers
CUST-10193,24.0,Female,Portland,32795.71,Basic,Online,51,9,12,654.16,25.99,3,-0.38151014955845497,-1.6474736380640884,Young Digital Shoppers
CUST-10151,45.0,Male,Denver,42764.53,Gold,Online,29,27,19,881.27,43.09,4,0.009668311386201563,-0.8784721829307743,Budget Shoppers
CUST-10373,39.0,Male,Denver,101054.92,Silver,Online,30,15,18,4469.09,195.08,2,2.2044992615317835,0.21953673170859567,High-Value Loyalists
CUST-10544,39.0,Female,Austin,94131.31,Gold,Online,32,0,32,3291.19,154.9,2,2.2960682743879226,-0.9578265610330168,High-Value Loyalists
CUST-10112,23.0,Female,Phoenix,27445.79,Silver,In-Store,27,15,14,868.5,37.88,3,-0.9160581760767093,-1.3961626984452684,Young Digital Shoppers
CUST-10079,36.0,Male,Houston,48038.13,Silver,In-Store,22,18,15,402.49,37.09,3,-0.5615980165131155,-0.8718976390131655,Young Digital Shoppers
CUST-10502,39.0,Male,Seattle,123570.39,Silver,Online,66,11,20,3463.02,116.21,2,2.9136305359609485,-0.42718027230529326,High-Value Loyalists
CUST-10593,42.0,Male,Miami,85055.54,Silver,Online,26,67,2,2827.6,244.43,1,0.5783724932480026,1.9106369010385096,Occasional Big Spenders
CUST-10475,39.0,Female,Boston,74573.09,Gold,In-Store,39,19,33,4440.76,138.0,2,2.417204690792622,-1.0852844116283162,High-Value Loyalists
CUST-10856,20.0,Male,Miami,46043.66,Basic,Online,7,59,2,49.45,71.88,0,-2.1979953732900124,0.4139782530890888,New / Low-Engagement
CUST-10366,49.0,Male,Boston,98820.71,Basic,In-Store,46,8,23,4044.78,96.35,2,2.678811233453217,-0.5895545375047605,High-Value Loyalists
CUST-10797,22.0,Male,Boston,44782.15,Basic,In-Store,8,73,2,103.46,44.03,0,-2.3034138935739077,0.5264162342550923,New / Low-Engagement
CUST-11020,19.0,Non-Binary,Denver,49934.63,Gold,Mobile App,6,8,22,1062.17,45.9,3,-0.8067531196834077,-1.4036918315991698,Young Digital Shoppers
CUST-10121,38.0,Female,Portland,29475.32,Silver,Online,8,1,18,727.89,18.56,3,-0.7575747784839253,-1.386229126051832,Young Digital Shoppers
CUST-10515,39.0,Male,Atlanta,107159.73,Silver,Online,42,4,27,2611.24,186.81,2,2.3404984333434298,-0.4863778152447078,High-Value Loyalists
CUST-10592,31.0,Female,Phoenix,71066.38,Basic,Online,20,86,8,3194.14,408.26,1,0.5160800506688614,2.3444566432472973,Occasional Big Spenders
CUST-10782,26.0,Female,Portland,42341.39,Platinum,Online,3,92,4,0.0,39.53,0,-2.4776964337769383,0.8138250695886042,New / Low-Engagement
CUST-10494,48.0,Male,Austin,96713.95,Silver,In-Store,42,3,24,4889.59,202.61,2,3.135087202060863,-0.2563987451279423,High-Value Loyalists
CUST-11091,23.0,Female,Houston,42510.12,Basic,Online,6,3,24,1025.67,34.95,3,-0.7188295105363052,-1.643986399144458,Young Digital Shoppers
CUST-10613,71.0,Male,Austin,133149.34,Basic,Mobile App,26,27,6,2785.1,557.56,1,3.1795833988507805,3.4937965679754615,Occasional Big Spenders
CUST-10251,38.0,Non-Binary,Portland,15000.0,Basic,Mobile App,26,17,20,860.46,22.61,4,-0.5385462605963331,-1.5898996779727428,Budget Shoppers
CUST-10001,46.0,Female,Miami,51596.1,Basic,In-Store,18,3,22,639.59,20.8,4,0.07022980762494706,-1.246791445540805,Budget Shoppers
CUST-10168,52.0,Female,Los Angeles,54102.92,Gold,Mobile App,39,24,17,914.66,19.82,4,0.4873421527294592,-0.7917258078479106,Budget Shoppers
CUST-10355,49.0,Male,Los Angeles,112625.06,Silver,Online,52,14,26,3221.7,154.09,2,2.914803563537452,-0.2961646410324586,High-Value Loyalists
CUST-10484,49.0,Male,Seattle,53420.89,Silver,Online,78,0,35,3165.78,135.32,2,3.1313810581778676,-2.032643977342636,High-Value Loyalists
CUST-10908,36.0,Male,Austin,55893.73,Silver,Mobile App,9,108,3,115.05,42.36,0,-2.0211947781908757,1.3927467028472265,New / Low-Engagement
CUST-10791,28.0,Male,Phoenix,48348.56,Silver,In-Store,2,113,1,127.68,74.4,0,-2.5279664784856353,1.5563321261302179,New / Low-Engagement
CUST-10306,41.0,Female,Atlanta,40249.92,Basic,Online,44,23,20,569.43,29.78,4,0.1520110590617797,-1.32045595080667,Budget Shoppers
CUST-11003,22.0,Female,Phoenix,50997.84,Silver,Mobile App,14,5,16,858.53,50.67,3,-0.7638194167983894,-1.1791395725426081,Young Digital Shoppers
CUST-10239,51.0,Non-Binary,Austin,35858.79,Platinum,Mobile App,18,15,7,621.7,11.43,4,-0.6427895621917237,-0.4938970515798614,Budget Shoppers
CUST-10823,38.0,Female,Phoenix,22864.79,Basic,Online,1,53,2,39.1,41.55,0,-2.167470626786687,0.2914496827599108,New / Low-Engagement
CUST-10834,46.0,Female,Miami,50856.95,Basic,Online,4,90,1,133.23,58.09,0,-1.8033674779569826,1.4367572006855558,New / Low-Engagement
CUST-10269,37.0,Male,Chicago,42389.78,Gold,Mobile App,9,40,11,1034.71,27.74,3,-1.0483577189089754,-0.2701913304543532,Young Digital Shoppers
CUST-10155,55.0,Female,Chicago,55414.09,Silver,Online,42,28,15,168.74,28.79,4,0.33027962739742794,-0.5660653087269537,Budget Shoppers
CUST-10743,25.0,Male,Atlanta,48681.51,Basic,In-Store,7,101,2,109.64,93.9,0,-2.3129452793196523,1.2952643347471513,New / Low-Engagement
CUST-10887,40.0,Male,Portland,31278.3,Silver,In-Store,6,118,1,88.07,36.35,0,-2.4719707587869677,1.4296051559088703,New / Low-Engagement
CUST-10115,33.0,Male,Denver,37970.66,Basic,In-Store,10,27,17,923.01,32.06,3,-0.8983486996567357,-0.8743026531550716,Young Digital Shoppers
CUST-10976,38.0,Male,Atlanta,23431.24,Silver,Mobile App,1,43,1,125.48,61.94,0,-2.033905067312856,0.2728811005735285,New / Low-Engagement
CUST-10211,49.0,Male,Miami,52913.01,Basic,Online,30,23,17,195.27,42.37,4,0.010161903701772858,-0.6752247349878584,Budget Shoppers
CUST-10227,36.0,Female,Boston,43991.68,Basic,Online,26,4,15,511.88,20.23,4,-0.4061059067917838,-1.2615212773007471,Budget Shoppers
